Scan_Group,Point_0_Real,Point_1_Real,Point_2_Real,Point_3_Real,Point_4_Real,Point_5_Real,Point_6_Real,Point_7_Real,Point_8_Real,Point_9_Real,Point_10_Real,Point_11_Real,Point_12_Real,Point_13_Real,Point_14_Real,Point_15_Real,Point_16_Real,Point_17_Real,Point_18_Real,Point_19_Real,Point_20_Real,Point_21_Real,Point_22_Real,Point_23_Real,Point_24_Real,Point_25_Real,Point_26_Real,Point_27_Real,Point_28_Real,Point_29_Real,Point_30_Real,Point_31_Real,Point_32_Real,Point_33_Real,Point_34_Real,Point_35_Real,Point_36_Real,Point_37_Real,Point_38_Real,Point_39_Real,Point_40_Real,Point_41_Real,Point_42_Real,Point_43_Real,Point_44_Real,Point_45_Real,Point_46_Real,Point_47_Real,Point_48_Real,Point_49_Real,Point_0_Imag,Point_1_Imag,Point_2_Imag,Point_3_Imag,Point_4_Imag,Point_5_Imag,Point_6_Imag,Point_7_Imag,Point_8_Imag,Point_9_Imag,Point_10_Imag,Point_11_Imag,Point_12_Imag,Point_13_Imag,Point_14_Imag,Point_15_Imag,Point_16_Imag,Point_17_Imag,Point_18_Imag,Point_19_Imag,Point_20_Imag,Point_21_Imag,Point_22_Imag,Point_23_Imag,Point_24_Imag,Point_25_Imag,Point_26_Imag,Point_27_Imag,Point_28_Imag,Point_29_Imag,Point_30_Imag,Point_31_Imag,Point_32_Imag,Point_33_Imag,Point_34_Imag,Point_35_Imag,Point_36_Imag,Point_37_Imag,Point_38_Imag,Point_39_Imag,Point_40_Imag,Point_41_Imag,Point_42_Imag,Point_43_Imag,Point_44_Imag,Point_45_Imag,Point_46_Imag,Point_47_Imag,Point_48_Imag,Point_49_Imag
Scan_10,-29334.88,-23902.74,-32209.0,-28600.32,-33743.52,-33699.82,1385.4,3111.68,-3851.06,-17068.66,-16517.56,-30826.399999999998,-28060.5,-30208.66,-20433.14,-14818.4,-22879.7,-15144.740000000002,-11984.92,10470.28,-17021.559999999998,-20248.100000000002,-20251.879999999997,5079.38,-14924.619999999999,-2188.36,-6296.16,5709.5,3564.16,-1402.82,873.36,543.14,59.379999999999995,-3748.76,-4706.04,-8238.26,-11109.44,-13169.0,-16591.3,-18597.719999999998,-20615.420000000002,-20667.559999999998,-21692.64,-21911.059999999998,-22925.719999999998,-22641.0,-24352.32,-21160.38,-22295.64,-20447.24,31259.76,31489.3,31634.92,32011.7,20314.739999999998,23529.36,32723.64,33029.22,33738.62,34218.36,34858.66,34989.34,31954.88,34648.28,34067.72,34016.240000000005,34558.14,34100.6,33855.76,33640.12,30085.38,33128.7,29310.38,32646.460000000003,32897.56,32720.34,32666.94,32011.58,32514.02,32361.94,31883.0,24164.300000000003,17886.1,11585.7,6034.52,1992.1600000000003,-1060.38,-2535.96,-807.82,768.48,2801.36,7016.58,9277.68,12807.42,8291.02,15725.800000000001,12732.06,24282.260000000002,25732.44,32686.920000000002
FinalAvg,-27688.672,-22327.888,-30649.162,-27237.07,-32588.102,-32703.942,2193.274,3773.528,-3281.1,-16653.902,-16138.93,-30602.528,-27786.084000000003,-30103.292,-20666.208,-15015.766,-23023.558,-15478.908000000001,-12319.942,10121.236,-17337.629999999997,-20535.214,-20436.113999999998,4939.694,-14951.867999999999,-2144.3500000000004,-6170.264,5914.758,3817.822,-1099.3739999999998,1158.732,914.462,440.058,-3342.716,-4331.378,-7835.7519999999995,-10748.198,-12838.316,-16297.220000000001,-18356.718,-20402.722,-20504.284,-21561.792,-21807.095999999998,-22858.183999999997,-22596.89,-24331.066,-21146.762,-22285.064,-20439.864,30362.078,30583.868,30964.88,31218.714,19758.987999999998,23064.72,32371.574,32632.772,33386.118,33826.302,34368.902,34539.99,31338.738,34207.77,33651.208,33585.552,34075.23,33872.458,33677.022000000004,33554.754,30186.558,33295.874,29460.622000000003,32872.296,33037.948,32914.478,32879.16,32199.04,32673.058,32491.866,31962.524,24200.098,17887.108,11543.302000000001,5951.354,1871.4720000000002,-1186.624,-2678.854,-1033.04,565.15,2629.26,6836.35,9119.434,12675.648,8197.85,15648.376,12680.902,24244.032000000003,25706.558,32671.544
Scan_1,-22842.08,-18182.08,-28032.100000000002,-27033.94,-33388.22,-33498.32,4499.4800000000005,7853.74,-109.01999999999998,-12932.96,-14257.68,-28124.36,-19054.86,-21651.140000000003,-12874.5,-6908.34,-18750.000000000004,-12221.480000000001,-6705.4,16243.5,-10809.26,-10952.82,-6845.72,8213.779999999999,-5961.78,6119.86,1364.04,10270.720000000001,11060.619999999999,6794.08,6056.08,4173.82,3616.02,-951.76,-3198.2000000000003,-7177.76,-10488.84,-12754.920000000002,-16000.86,-17969.7,-19304.940000000002,-19162.399999999998,-19833.24,-20045.58,-21212.66,-17854.54,-17049.28,-18490.760000000002,-13799.199999999999,-10847.5,29805.66,30254.54,30369.78,30938.02,23883.86,27878.48,32482.4,32838.08,33454.44,33876.78,34296.06,34437.26,34333.64,34631.2,34477.66,33887.020000000004,33900.92,33635.0,33535.94,33316.94,31650.960000000003,33437.84,33063.2,32652.44,33032.58,32135.1,32675.160000000003,31345.38,32698.26,32501.88,30907.72,23217.420000000002,16830.66,11186.5,5697.5,2235.6200000000003,906.4400000000002,873.48,987.9000000000001,2285.56,5938.92,9191.32,11773.199999999999,14791.119999999999,10758.199999999999,20189.7,20787.739999999998,25671.34,30683.96,32577.2
Scan_2,-22460.08,-17350.480000000003,-27788.38,-27218.14,-33760.78,-33916.32,4001.5600000000004,7289.08,-702.2,-13636.1,-14854.14,-28668.3,-19817.76,-22309.56,-13519.619999999999,-7780.6,-19874.340000000004,-13493.400000000001,-7783.1,15536.220000000001,-12091.68,-12047.64,-7990.82,7363.5,-6745.7,5435.96,563.5,9652.76,10290.539999999999,6014.5199999999995,5377.759999999999,3421.2999999999997,2897.54,-1582.62,-3732.5200000000004,-7718.66,-10882.06,-13115.240000000002,-16279.34,-18164.22,-19474.480000000003,-19358.96,-20065.16,-20301.56,-21423.079999999998,-18087.94,-17262.42,-18713.0,-14012.939999999999,-10999.34,27589.02,28213.66,29087.36,29672.4,22966.04,27195.9,32047.3,32943.36,33762.54,34282.92,34947.06,35164.48,35556.16,35399.48,35453.58,35165.68,35316.2,35071.880000000005,34670.12,34198.18,32795.520000000004,34432.06,34228.94,33676.18,34088.06,33083.98,33409.380000000005,31910.04,33136.6,32930.22,31206.5,23418.34,17072.0,11439.44,5961.42,2514.84,1200.5400000000002,1066.7,1132.18,2351.02,5909.46,9114.6,11704.92,14714.22,10678.66,20134.14,20768.04,25701.440000000002,30755.78,32713.88
Scan_3,-22620.56,-17495.960000000003,-27626.36,-26555.44,-33054.44,-33166.72,4703.76,7911.0,-161.53999999999996,-12930.5,-14450.04,-28511.54,-19764.879999999997,-22028.74,-12979.86,-7139.84,-18957.58,-12553.28,-6865.68,16232.34,-10946.6,-11022.66,-6923.5599999999995,8116.58,-6073.44,5936.94,1208.22,10046.380000000001,10829.279999999999,6522.3,5776.74,3868.2999999999997,3369.38,-1215.34,-3355.2200000000003,-7279.08,-10477.539999999999,-12828.2,-16120.02,-18048.34,-19391.06,-19240.62,-19931.920000000002,-20146.480000000003,-21281.82,-17919.32,-17058.399999999998,-18457.66,-13713.48,-10714.64,31737.2,31951.02,32121.26,32435.56,25242.940000000002,29008.44,33352.44,33600.24,34052.58,34425.74,34838.3,34814.12,34715.98,34826.42,34586.6,34014.82,34016.04,33852.44,33516.94,33087.44,31593.100000000002,33231.38,32847.46,32353.6,32761.4,32036.62,32432.640000000003,31083.6,32492.98,32356.460000000003,30828.320000000003,23148.84,16854.96,11276.4,5820.46,2355.1600000000003,999.3400000000001,945.9000000000001,1049.74,2318.8199999999997,5948.08,9186.1,11771.24,14794.32,10800.439999999999,20259.940000000002,20892.82,25779.58,30799.579999999998,32703.1
Scan_4,-21588.8,-16719.260000000002,-26720.100000000002,-25624.5,-32245.86,-32384.739999999998,5521.000000000001,8702.12,651.0200000000001,-12355.14,-13685.72,-27687.5,-18905.579999999998,-21265.0,-12357.18,-6758.280000000001,-18535.58,-12108.320000000002,-6414.18,16673.260000000002,-10493.78,-10501.92,-6439.42,8711.56,-5516.599999999999,6588.5199999999995,1751.74,10669.92,11366.699999999999,7015.5,6267.74,4261.96,3726.46,-814.0,-3016.7400000000002,-7064.6,-10282.28,-12620.500000000002,-15867.74,-17739.44,-19070.84,-18930.94,-19648.58,-19878.24,-21035.34,-17721.2,-16913.12,-18386.960000000003,-13683.06,-10754.26,30191.38,30388.08,30920.72,31063.66,23991.9,27757.66,32040.48,32346.14,32836.22,33233.9,33610.4,33794.18,33822.100000000006,33979.28,33755.62,33398.94,33385.36,33326.0,33048.840000000004,32866.54,31385.48,33119.66,32770.76,32272.26,32875.14,31984.82,32509.38,31219.76,32480.02,32354.140000000003,30866.22,23150.68,16925.96,11365.32,5896.38,2431.98,1133.64,1040.18,1133.8600000000001,2405.6,6009.32,9247.539999999999,11791.92,14777.22,10786.16,20188.62,20800.1,25650.04,30705.719999999998,32590.62
Scan_5,-23745.82,-18633.2,-28739.06,-27457.86,-33761.98,-33683.9,4396.84,7838.1,-76.83999999999992,-12868.74,-14090.12,-28094.620000000003,-19300.42,-21667.000000000004,-12690.42,-7025.14,-18832.22,-12339.740000000002,-6730.0599999999995,16271.400000000001,-10824.54,-10802.08,-6766.0,8355.0,-5847.92,6217.98,1422.78,10311.54,11066.539999999999,6747.68,5959.98,3918.3599999999997,3334.8,-1243.72,-3506.2200000000003,-7445.280000000001,-10654.039999999999,-12964.220000000001,-16228.36,-18114.62,-19452.18,-19307.82,-20025.920000000002,-20259.340000000004,-21419.32,-18068.66,-17239.66,-18671.56,-13963.439999999999,-10978.64,32012.52,32136.18,32058.3,32348.82,25078.0,28814.98,33144.24,33411.64,33797.82,34055.3,34429.64,34410.06,34361.46,34445.28,34238.3,33803.880000000005,33851.72,33643.78,33483.4,33290.48,31671.72,33206.3,32928.16,32479.54,32892.7,32042.92,32402.420000000002,31119.26,32407.28,32250.440000000002,30681.68,22926.74,16642.1,11082.72,5701.240000000001,2266.1000000000004,991.4600000000002,983.22,1159.3,2466.42,6123.38,9382.66,11956.1,14961.58,10916.08,20375.02,20971.44,25885.68,30897.94,32832.06
Scan_6,-21862.86,-16802.22,-26867.14,-25576.12,-32120.14,-32185.48,5676.780000000001,8899.92,817.52,-12255.9,-13564.8,-27511.86,-18800.82,-21183.06,-12343.74,-6724.9,-18665.9,-12291.7,-6717.0,16249.320000000002,-10805.42,-11013.06,-6957.16,7967.76,-6235.219999999999,5606.219999999999,897.1600000000001,9696.800000000001,10389.279999999999,6052.44,5295.96,3347.24,2871.6,-1554.86,-3834.04,-7683.860000000001,-10788.62,-13037.320000000002,-16206.64,-18032.68,-19298.38,-19102.02,-19752.98,-19927.920000000002,-21068.7,-17687.2,-16872.82,-18317.480000000003,-13594.0,-10676.3,31766.72,31865.52,32055.16,32236.64,25060.08,28791.5,33097.8,33354.84,33826.84,34193.54,34485.36,34641.2,34498.9,34702.52,34378.96,33814.54,33834.9,33633.94,33334.28,32999.92,31219.02,32994.9,32470.02,31919.04,32365.74,31532.14,31958.460000000003,30693.36,32051.74,31982.920000000002,30490.2,22859.38,16611.02,11055.5,5690.96,2280.78,960.6000000000001,947.6800000000001,1064.98,2333.56,5955.98,9188.039999999999,11756.0,14762.0,10722.38,20158.24,20717.6,25537.9,30580.66,32413.46
Scan_7,-21523.82,-17193.38,-27138.66,-26232.08,-32789.22,-32932.4,5002.200000000001,8275.1,172.82000000000005,-12788.84,-13829.84,-28101.84,-19361.66,-21594.280000000002,-13120.22,-6788.02,-18518.440000000002,-12088.44,-6512.62,16317.86,-10577.92,-10591.66,-6698.7,8550.32,-5698.78,6514.94,1650.16,10586.0,11316.86,6979.46,6171.719999999999,4190.7,3622.16,-953.1599999999999,-3240.26,-7181.280000000001,-10367.08,-12735.18,-15918.039999999999,-17798.9,-19090.960000000003,-18930.02,-19615.780000000002,-19848.04,-20964.739999999998,-17615.0,-16800.059999999998,-18227.66,-13536.98,-10600.78,29168.18,29747.34,30437.0,31059.0,24277.2,28379.52,33103.38,33615.4,34272.02,34764.34,35338.24,35472.04,35371.8,35646.3,35514.5,34797.62,34686.7,34448.46,34253.48,34089.94,32088.74,33790.04,33626.52,33044.22,33508.02,32430.739999999998,32944.16,31542.36,32789.3,32623.86,30982.36,23283.920000000002,16989.58,11390.58,5923.9800000000005,2481.1400000000003,1188.18,1148.8600000000001,1278.26,2565.66,6192.26,9429.38,11997.96,15030.46,10954.34,20334.78,21014.42,25795.84,30839.34,32636.46
Scan_8,-23481.24,-17864.2,-28030.16,-26549.08,-32921.64,-32886.54,5059.9400000000005,8389.58,347.02000000000004,-12563.82,-14022.0,-27900.64,-18939.36,-21270.22,-12694.619999999999,-6972.6,-18705.820000000003,-12152.300000000001,-6473.7,16539.28,-10751.619999999999,-10803.76,-6733.76,8236.36,-5976.42,5980.16,1188.18,10011.4,10707.74,6374.82,5591.86,3671.68,3164.86,-1361.54,-3488.5800000000004,-7492.320000000001,-10605.56,-13006.400000000001,-16196.66,-18043.76,-19348.980000000003,-19204.899999999998,-19922.100000000002,-20166.140000000003,-21385.02,-18023.5,-17165.48,-18626.84,-13859.96,-10894.74,30600.96,30604.26,30800.36,31093.24,23949.18,27749.32,32166.68,32517.14,33071.72,33516.72,33955.38,34204.5,34171.36,34426.8,34400.4,33990.64,33955.5,33665.82,33341.28,33013.08,31742.9,33291.14,32862.04,32573.52,32739.58,32109.98,32475.920000000002,31294.3,32668.58,32606.780000000002,31099.7,23470.06,17234.28,11689.0,6205.160000000001,2818.44,1529.88,1473.28,1523.44,2792.22,6402.7,9627.859999999999,12167.5,15146.3,11089.699999999999,20523.440000000002,21116.42,26019.260000000002,31012.04,32942.04
Scan_9,-20527.920000000002,-15962.36,-25340.16,-24669.76,-31632.88,-31867.44,5702.56,8781.1,607.2,-12373.24,-13702.4,-27936.9,-19083.32,-21439.600000000002,-12527.96,-6900.46,-18887.24,-12544.080000000002,-6778.2,16063.12,-11325.32,-11286.72,-7319.38,7792.94,-6357.86,5842.48,843.56,9903.720000000001,10689.039999999999,6435.24,5788.5,3910.5,3440.92,-1096.48,-3229.5200000000004,-7124.400000000001,-10316.76,-12658.2,-15894.68,-17787.54,-19105.52,-18979.64,-19704.54,-19928.22,-21103.3,-17757.24,-16949.54,-18395.0,-13713.16,-10769.42,28570.6,28497.16,29560.94,29514.48,22477.58,26481.4,31052.84,31662.44,32487.04,33144.98,33706.52,34118.42,34223.0,34543.9,34388.3,34025.58,34198.48,34120.26,33697.76,33555.86,32111.760000000002,33754.4,33521.42,33120.88,33520.68,32649.6,33210.600000000006,31859.72,33093.24,32960.6,31310.08,23549.940000000002,17189.66,11524.94,6013.46,2522.48,1157.8200000000002,1060.0,1135.98,2397.1,6040.3,9284.1,11821.76,14847.18,10892.859999999999,20268.14,20903.739999999998,25780.780000000002,30783.46,32667.72
Scan_10,-21824.02,-16363.520000000002,-26991.58,-25649.86,-32115.02,-32399.399999999998,5488.120000000001,8718.76,673.24,-12320.24,-13595.66,-27524.780000000002,-18904.2,-21234.460000000003,-12486.74,-6976.9400000000005,-18880.920000000002,-12509.900000000001,-6963.4,15896.1,-11233.18,-11398.96,-7370.26,7745.26,-6443.379999999999,5642.82,917.1800000000001,9882.28,10676.279999999999,6444.7,5808.34,3946.46,3490.02,-966.3199999999999,-3088.7200000000003,-7101.96,-10244.32,-12584.960000000001,-15781.66,-17668.46,-19003.38,-18896.28,-19618.88,-19835.38,-21011.52,-17691.96,-16870.42,-18347.320000000003,-13650.3,-10675.48,28156.96,28659.48,29594.0,30064.28,23380.04,27414.36,31972.32,32482.72,33144.98,33637.1,34133.92,34258.34,34321.14,34308.82,34162.64,33737.58,33740.58,33491.1,33199.92,33053.58,31421.72,33186.1,32941.74,32455.059999999998,32915.94,32226.44,32606.300000000003,31371.0,32720.3,32574.54,30983.160000000003,23291.58,16981.68,11397.34,5910.6,2408.6600000000003,1116.8000000000002,978.54,1075.62,2340.8199999999997,5939.58,9155.74,11706.08,14754.52,10735.32,20150.32,20767.68,25591.06,30605.86,32524.76
FinalAvg,-22247.72,-17256.666,-27327.370000000003,-26256.678,-32779.018,-32892.126,5005.224,8265.85,221.92200000000008,-12702.548,-14005.24,-28006.234,-19193.286,-21564.306,-12759.485999999999,-6997.512,-18860.804000000004,-12430.264000000001,-6794.334,16202.240000000002,-10985.932,-11042.128,-7004.478,8105.306,-6085.709999999999,5988.588,1180.652,10103.152,10839.288,6538.074,5809.468,3871.032,3353.3759999999997,-1173.98,-3369.0020000000004,-7326.92,-10510.71,-12830.514000000001,-16049.4,-17936.766,-19254.072,-19111.359999999997,-19811.91,-20033.690000000002,-21190.55,-17842.656,-17018.12,-18463.424000000003,-13752.652,-10791.11,29959.92,30231.724,30700.488,31042.61,24030.682,27947.156,32445.988,32877.2,33470.62,33913.132,34374.088,34531.46,34537.554000000004,34691.0,34535.656,34063.630000000005,34088.64,33888.868,33608.196,33347.196,31768.092,33444.382,33126.026,32654.674,33069.984,32223.234,32662.442000000003,31343.878,32653.83,32514.184,30935.594,23231.690000000002,16933.19,11340.774,5882.116,2431.52,1118.47,1051.784,1154.126,2425.678,6045.998,9280.734,11844.668,14857.892,10833.413999999999,20258.234,20874.0,25741.292,30766.433999999997,32660.13
Scan_1,-31821.96,-31909.0,-31778.78,-31493.54,-5806.6,-4855.68,-19119.6,-9333.96,-31579.72,-31858.04,-32019.219999999998,8444.84,4519.34,11465.88,9821.4,7780.88,21893.940000000002,11038.98,8772.2,6041.16,1805.56,11229.220000000001,7756.84,9254.26,18421.36,29147.140000000003,15460.880000000001,15539.96,-1637.8600000000001,1970.5,1138.38,1935.4,-2529.06,-3684.76,-3768.46,-7090.12,-8851.6,-12164.44,-14689.78,-16004.08,-17525.98,-19033.06,-21728.8,-22761.620000000003,-20627.920000000002,-22680.8,-20130.36,-19757.920000000002,-19933.800000000003,-16977.52,13062.100000000002,23721.48,13602.439999999999,12347.720000000001,30466.02,30936.34,31666.36,32306.34,33013.32,29154.48,28197.620000000003,34633.64,34871.68,35087.98,35098.04,34836.46,34670.86,34454.2,34257.02,34154.1,33811.4,33703.62,33488.24,33338.62,33267.82,33093.16,32967.1,32891.14,32724.18,32594.66,32472.34,27479.140000000003,20123.760000000002,13440.460000000001,7868.700000000001,2717.82,-378.4,-2453.0,-1529.8200000000002,828.6000000000001,4023.4000000000005,6435.98,5945.14,9312.52,9550.460000000001,13048.54,17180.3,22473.88,25134.36,32207.34
Scan_2,-30760.16,-30550.52,-30322.16,-30796.3,-4911.24,-3993.96,-18233.7,-8379.62,-30639.84,-30736.66,-30969.399999999998,9661.64,5660.72,11964.68,10857.0,8392.36,22283.760000000002,11289.52,8737.32,6163.38,1765.1399999999999,11161.2,7716.160000000001,9222.160000000002,18468.68,29135.08,15451.560000000001,15603.7,-1580.56,2042.7800000000002,1217.16,2048.76,-2412.7799999999997,-3646.36,-3705.1400000000003,-7077.98,-8817.880000000001,-12037.4,-14633.6,-15875.78,-17356.98,-18830.340000000004,-21515.96,-22528.4,-20392.38,-22449.2,-19929.7,-19603.24,-19806.06,-16923.78,14030.000000000002,24705.26,14844.56,12898.300000000001,31226.24,31640.98,32248.24,32881.78,33549.46,29495.98,28276.140000000003,34711.86,34565.64,34968.5,34647.66,34262.14,34087.98,33917.6,33901.46,33665.3,33564.92,33489.88,33328.48,33207.74,33143.2,33097.84,33043.78,32878.72,32773.92,32639.64,32520.54,27553.68,20191.54,13472.2,7909.720000000001,2752.56,-318.74,-2419.38,-1442.8000000000002,912.0000000000001,4096.360000000001,6518.16,6008.5,9341.02,9598.56,13036.92,17130.5,22341.0,24991.6,32038.260000000002
Scan_3,-31949.08,-31848.9,-31836.6,-32172.3,-6110.12,-5093.98,-19199.48,-9257.26,-31297.140000000003,-31382.480000000003,-31138.5,9632.46,5505.5,12448.199999999999,11169.16,8558.04,22592.420000000002,11606.52,9179.84,6542.48,1868.62,11355.34,7778.040000000001,9136.5,18382.08,29010.800000000003,15335.84,15404.42,-1795.8,1816.6200000000001,1014.94,1823.34,-2667.18,-3794.0000000000005,-3849.2400000000002,-7198.62,-8822.06,-12111.36,-14604.960000000001,-15791.42,-17256.34,-18735.4,-21423.9,-22440.640000000003,-20314.68,-22387.28,-19862.4,-19552.18,-19752.36,-16859.02,14492.460000000003,25030.28,14683.24,13063.18,31272.68,31721.46,32393.12,32994.84,33701.94,29788.32,28790.640000000003,35105.72,35178.74,35210.700000000004,35015.78,34733.88,34474.66,34195.9,33942.24,33626.1,33702.52,33430.28,33289.52,33241.56,33071.18,32963.36,32865.06,32746.38,32663.98,32562.7,32484.36,27525.640000000003,20191.02,13541.56,8039.140000000001,2894.44,-156.38,-2260.56,-1307.6200000000001,1011.4600000000002,4164.700000000001,6556.78,6012.22,9319.4,9605.48,13006.060000000001,17118.44,22370.22,25011.3,32058.920000000002
Scan_4,-32642.6,-32328.3,-31923.46,-31988.64,-5555.34,-4343.58,-18327.52,-8246.22,-30161.340000000004,-30186.68,-30299.0,10201.14,6342.58,13097.5,11678.439999999999,8955.060000000001,22879.260000000002,11753.62,9401.06,6659.1,2248.2,11632.720000000001,8101.780000000001,9524.18,18743.280000000002,29414.72,15686.58,15781.96,-1405.6999999999998,2181.44,1331.78,2099.46,-2505.4,-3707.5200000000004,-3769.1400000000003,-7003.2,-9050.380000000001,-12180.300000000001,-14843.78,-16064.84,-17584.26,-18932.04,-21622.920000000002,-22575.420000000002,-20441.320000000003,-22476.5,-19960.6,-19606.44,-19811.440000000002,-16914.239999999998,14836.200000000003,25224.32,14812.779999999999,13168.54,31472.12,31851.14,32362.72,32847.84,33311.48,29258.78,28022.520000000004,34522.8,34144.24,34369.1,34069.22,33933.62,33722.18,33821.24,33607.14,33607.92,33491.88,33407.46,33255.34,33219.78,33069.16,32936.56,32826.36,32624.84,32492.72,32280.36,32080.04,27034.9,19583.9,12865.300000000001,7371.220000000001,2110.24,-890.34,-3095.6,-2055.38,302.6400000000001,3546.78,5940.82,5454.1,8841.44,9142.34,12601.400000000001,16748.899999999998,21996.84,24679.54,31714.06
Scan_5,-33467.56,-33072.34,-32995.58,-33065.479999999996,-6961.04,-5494.86,-19408.68,-9242.6,-31182.22,-31015.16,-30873.96,9501.68,5596.62,12479.14,11012.82,8417.26,22624.800000000003,11699.8,9141.1,6499.34,2130.88,11691.000000000002,8024.68,9448.800000000001,18689.5,29364.7,15645.800000000001,15726.78,-1530.58,2013.1200000000001,1101.26,1832.96,-2725.42,-4006.34,-4147.26,-7451.2,-9172.9,-12500.6,-15028.32,-16240.140000000001,-17717.579999999998,-19168.480000000003,-21828.48,-22808.7,-20623.600000000002,-22619.46,-20055.56,-19693.08,-19853.16,-16919.0,12597.86,23679.88,13631.1,12723.42,31068.9,31675.66,32502.28,33044.56,33608.88,29492.94,28142.7,34584.92,34425.22,34607.3,34467.18,34284.94,33913.92,33838.2,33974.16,33881.76,33770.64,33534.24,33579.6,33552.3,33406.28,33291.48,33130.32,32967.28,32773.26,32670.32,32537.0,27545.02,20190.44,13534.64,8051.600000000001,2801.4,-240.16,-2272.58,-1326.6000000000001,995.4600000000002,4258.96,6658.28,6122.84,9479.140000000001,9683.7,13167.86,17254.68,22500.120000000003,25135.42,32177.800000000003
Scan_6,-30263.18,-30522.3,-30667.059999999998,-31287.46,-5684.42,-4782.4,-19194.84,-9571.2,-31903.600000000002,-32208.66,-32202.26,8135.039999999999,3939.34,10637.58,9339.619999999999,6888.08,21183.86,10336.88,8054.78,5582.4,1408.6399999999999,10930.000000000002,7486.06,8972.560000000001,18307.460000000003,29005.480000000003,15401.34,15517.54,-1637.82,2023.1000000000001,1244.02,2040.08,-2473.66,-3639.94,-3697.5200000000004,-7075.96,-8809.800000000001,-12114.34,-14679.42,-15945.140000000001,-17454.18,-18933.38,-21597.78,-22603.2,-20436.980000000003,-22470.52,-19908.74,-19567.64,-19730.16,-16826.579999999998,14128.260000000002,24777.38,14700.76,12967.400000000001,31130.92,31608.3,32078.1,32585.68,33153.26,29147.88,28149.980000000003,34404.38,34720.58,34476.9,34532.4,34427.88,34298.04,34020.7,33767.88,33549.4,33388.64,33222.36,33129.72,33060.12,32926.34,32844.84,32738.08,32635.96,32521.18,32466.64,32410.14,27415.22,20067.3,13407.54,7888.680000000001,2712.1600000000003,-348.5,-2453.64,-1487.2,868.3000000000002,4075.6400000000003,6497.139999999999,5987.280000000001,9351.28,9590.84,13037.240000000002,17162.3,22415.68,25046.96,32068.66
Scan_7,-33602.88,-33406.48,-33081.159999999996,-33154.88,-7014.139999999999,-5771.72,-19727.06,-9622.42,-31690.72,-31730.140000000003,-31649.899999999998,9007.48,4732.04,11513.199999999999,10243.039999999999,7995.5,22118.800000000003,11197.78,8832.16,6294.34,1937.6,11442.7,7983.5,9506.02,18717.54,29414.38,15726.92,15829.1,-1384.3600000000001,2196.26,1317.06,2048.86,-2471.76,-3693.94,-3791.92,-7217.8,-8906.48,-12232.12,-14788.14,-16035.640000000001,-17514.54,-18995.660000000003,-21682.36,-22677.920000000002,-20537.660000000003,-22577.18,-20011.3,-19667.4,-19867.300000000003,-16962.38,15030.200000000003,25820.26,15436.02,14182.62,32172.44,32481.54,32960.0,33289.92,33611.74,29436.04,28228.480000000003,34449.66,34565.0,34541.22,34537.3,34310.6,34148.24,33978.32,33845.34,33676.4,33605.22,33443.7,33257.86,33077.2,33088.12,32962.52,32892.22,32740.62,32650.16,32547.04,32441.34,27479.54,20171.34,13521.48,8011.080000000001,2862.88,-204.6,-2292.54,-1321.8400000000001,1057.3200000000002,4253.96,6653.74,6135.64,9479.86,9684.98,13149.36,17228.059999999998,22458.84,25095.32,32126.780000000002
Scan_8,-36283.84,-35722.16,-35163.979999999996,-34735.88,-8279.84,-6818.32,-20553.66,-10280.16,-32165.140000000003,-32040.420000000002,-31826.94,8888.26,5021.9800000000005,11957.779999999999,10439.5,8257.04,22298.620000000003,11499.28,9207.18,6534.8,2130.44,11630.12,8228.26,9711.820000000002,18995.2,29739.36,15978.300000000001,16065.54,-1196.56,2320.2,1435.78,2118.08,-2470.7,-3736.1400000000003,-3849.46,-7282.72,-9033.64,-12366.16,-14903.54,-16165.2,-17671.079999999998,-19155.300000000003,-21842.62,-22854.34,-20713.280000000002,-22763.739999999998,-20217.420000000002,-19856.28,-20029.2,-17083.32,16015.880000000001,27083.239999999998,16003.92,14665.0,32280.16,32623.18,32890.7,33249.3,33555.44,29386.7,28162.54,34351.24,34412.7,34370.18,34407.32,34061.44,33970.84,33775.92,33650.54,33707.36,33742.6,33667.1,33424.88,33422.8,33222.52,32920.74,32876.94,32811.96,32734.4,32512.64,32525.84,27520.600000000002,20197.86,13540.32,8029.820000000001,2886.28,-143.54000000000002,-2237.7,-1348.4,1029.66,4174.64,6556.139999999999,6016.84,9340.140000000001,9503.220000000001,12987.6,17099.579999999998,22383.300000000003,25052.98,32142.72
