Scan_Group,Point_0_Real,Point_1_Real,Point_2_Real,Point_3_Real,Point_4_Real,Point_5_Real,Point_6_Real,Point_7_Real,Point_8_Real,Point_9_Real,Point_10_Real,Point_11_Real,Point_12_Real,Point_13_Real,Point_14_Real,Point_15_Real,Point_16_Real,Point_17_Real,Point_18_Real,Point_19_Real,Point_20_Real,Point_21_Real,Point_22_Real,Point_23_Real,Point_24_Real,Point_25_Real,Point_26_Real,Point_27_Real,Point_28_Real,Point_29_Real,Point_30_Real,Point_31_Real,Point_32_Real,Point_33_Real,Point_34_Real,Point_35_Real,Point_36_Real,Point_37_Real,Point_38_Real,Point_39_Real,Point_40_Real,Point_41_Real,Point_42_Real,Point_43_Real,Point_44_Real,Point_45_Real,Point_46_Real,Point_47_Real,Point_48_Real,Point_49_Real,Point_0_Imag,Point_1_Imag,Point_2_Imag,Point_3_Imag,Point_4_Imag,Point_5_Imag,Point_6_Imag,Point_7_Imag,Point_8_Imag,Point_9_Imag,Point_10_Imag,Point_11_Imag,Point_12_Imag,Point_13_Imag,Point_14_Imag,Point_15_Imag,Point_16_Imag,Point_17_Imag,Point_18_Imag,Point_19_Imag,Point_20_Imag,Point_21_Imag,Point_22_Imag,Point_23_Imag,Point_24_Imag,Point_25_Imag,Point_26_Imag,Point_27_Imag,Point_28_Imag,Point_29_Imag,Point_30_Imag,Point_31_Imag,Point_32_Imag,Point_33_Imag,Point_34_Imag,Point_35_Imag,Point_36_Imag,Point_37_Imag,Point_38_Imag,Point_39_Imag,Point_40_Imag,Point_41_Imag,Point_42_Imag,Point_43_Imag,Point_44_Imag,Point_45_Imag,Point_46_Imag,Point_47_Imag,Point_48_Imag,Point_49_Imag
Scan_7,-590.5,-3170.44,888.88,4148.02,14203.46,6393.7,-18680.02,-16013.42,4419.4800000000005,24648.120000000003,21988.44,14486.62,925.02,19509.24,9087.119999999999,14291.42,16947.120000000003,10322.26,14232.52,11668.44,2717.38,7896.26,7033.62,11213.980000000001,18258.539999999997,24435.280000000002,23065.820000000003,23837.58,15576.22,19718.78,22582.54,19940.16,16256.38,11708.18,7953.28,3655.0800000000004,-60.82000000000001,-2358.06,-5458.56,-7655.08,-9750.22,-11251.58,-10949.6,-11524.720000000001,-14587.08,-15701.380000000001,-15835.5,-15798.060000000001,-15817.300000000001,-15675.76,36172.98,35693.36,35326.92,35025.64,34756.08,34428.84,34057.9,33748.86,33011.92,33002.98,32427.18,32164.68,31706.56,31764.96,31563.58,31663.14,31406.12,31561.84,31754.48,31814.1,31807.76,31944.38,32101.32,32234.4,32273.4,32297.46,32358.18,32416.52,32365.3,26743.64,19219.4,10210.84,6147.74,2682.08,1047.72,1315.26,1292.68,1981.62,2909.52,4041.5200000000004,5409.16,5999.74,8122.200000000001,9521.36,6861.120000000001,7000.400000000001,9356.6,10299.76,14694.42,16447.14
Scan_8,-1412.96,-3908.52,-553.8000000000001,2572.9800000000005,12481.84,4715.82,-19978.98,-16929.100000000002,3868.7800000000007,24390.100000000002,21939.98,14585.16,1146.86,19929.84,9739.5,15112.44,17418.56,11032.56,14982.34,12157.66,3103.46,8242.26,7328.04,11470.7,18492.219999999998,24520.7,23261.72,23990.62,15810.44,19968.68,22838.219999999998,20251.879999999997,16578.44,12056.039999999999,8243.22,3931.0400000000004,220.22000000000003,-2074.16,-5158.72,-7312.400000000001,-9519.46,-10994.3,-10697.26,-11334.16,-14421.58,-15544.660000000002,-15728.16,-15718.580000000002,-15756.08,-15636.32,35985.520000000004,35043.4,34719.74,34301.96,34156.46,33748.24,33367.76,33180.48,32301.140000000003,32329.7,31798.2,31636.94,31119.64,31102.4,30800.26,30775.96,30932.74,31065.48,31395.92,31754.8,31973.96,32196.72,32470.88,32608.08,32717.96,32810.76,32876.36,32942.24,32893.94,27221.86,19710.56,10656.14,6589.08,3061.9,1359.6000000000001,1597.04,1506.6,2143.42,3001.18,4057.3600000000006,5365.139999999999,5916.0599999999995,7997.920000000001,9373.980000000001,6726.780000000001,6852.240000000001,9204.86,10171.220000000001,14592.72,16357.560000000001
Scan_9,-1168.76,-2980.5600000000004,871.34,4148.280000000001,14232.4,6568.26,-18066.239999999998,-15060.480000000001,5828.3,26477.120000000003,24064.739999999998,16774.24,3697.56,22454.84,12120.56,17438.2,20026.74,13056.78,16520.88,13681.68,4124.58,9050.800000000001,7949.0,11892.94,18841.26,24790.9,23507.140000000003,24206.78,15989.9,20115.1,22970.34,20331.399999999998,16618.16,12070.58,8189.860000000001,3918.5000000000005,216.28000000000003,-1980.1399999999999,-5100.6,-7234.9400000000005,-9364.06,-10854.26,-10568.240000000002,-11159.9,-14290.98,-15431.400000000001,-15607.8,-15631.840000000002,-15678.08,-15569.34,34922.32,33808.380000000005,33384.6,32716.300000000003,32446.1,32041.42,31717.26,31543.98,31100.16,31347.44,31045.66,31111.5,31122.7,31281.02,30945.68,30915.4,30943.22,31077.12,31315.0,31618.28,31735.8,31969.64,32157.88,32307.26,32409.52,32461.76,32468.22,32475.7,32366.74,26675.14,19170.920000000002,10181.56,6180.42,2783.04,1210.74,1537.96,1554.0,2297.7,3175.7,4264.360000000001,5600.88,6127.5599999999995,8195.92,9564.1,6858.06,6962.52,9285.28,10219.320000000002,14639.74,16373.880000000001
Scan_10,1184.4600000000003,-1054.88,2380.4,5212.38,15078.72,6897.9400000000005,-18423.239999999998,-15586.36,4773.580000000001,25061.86,22498.82,14782.9,1221.24,20018.68,9863.58,14732.720000000001,17378.440000000002,10723.22,14459.76,11766.08,2679.02,7795.6,6996.32,11072.720000000001,18133.559999999998,24153.960000000003,22944.120000000003,23465.68,15357.6,19471.16,22457.98,19753.66,16161.419999999998,11665.039999999999,7831.400000000001,3691.34,18.5,-2190.44,-5244.34,-7411.2,-9540.94,-11032.6,-10771.480000000001,-11389.24,-14497.619999999999,-15632.500000000002,-15815.0,-15815.54,-15858.460000000001,-15726.24,34456.72,33602.6,32899.86,32799.6,32221.96,31702.62,31307.72,31047.58,30406.08,30622.12,30270.56,30504.84,30317.62,30543.28,30487.76,30914.1,31035.58,31470.26,32005.44,32498.98,32797.84,33010.36,33292.92,33408.74,33491.82,33527.76,33505.96,33400.5,33348.42,27624.04,20173.24,11040.5,6986.76,3456.0,1741.8400000000001,1980.6399999999999,1834.44,2461.3599999999997,3279.8799999999997,4277.740000000001,5560.44,6060.0199999999995,8121.780000000001,9482.54,6811.120000000001,6922.500000000001,9265.28,10225.240000000002,14646.439999999999,16413.760000000002
FinalAvg,-925.4179999999999,-3069.946,711.492,3946.9780000000005,14040.032,6300.306,-18470.485999999997,-15552.050000000001,5223.330000000001,25695.988,23297.257999999998,15838.34,2464.1859999999997,21069.536,10796.956,16027.786,18531.242000000002,11772.484,15385.182,12572.638,3360.332,8385.208,7419.21,11472.810000000001,18469.788,24497.488,23233.690000000002,23943.102,15746.068,19880.61,22770.736,20165.548,16495.714,11987.142,8187.43,3929.4080000000004,231.61199999999997,-2003.792,-5089.34,-7247.674,-9395.779999999999,-10900.32,-10642.888,-11259.808,-14376.806,-15511.974,-15703.88,-15707.116000000002,-15751.84,-15633.806,34392.826,33763.566,33550.188,33244.648,33115.058,32837.17,32503.378,32240.506,31683.406000000003,31776.668,31427.842,31393.775999999998,31177.584,31219.536,31007.516,31086.518,31117.974,31340.908,31653.454,31924.222,32100.794,32341.38,32571.438,32753.008,32841.188,32914.748,32940.4,32947.84,32860.922,27177.756,19668.512000000002,10626.33,6578.94,3092.164,1463.672,1717.3719999999998,1655.048,2287.8979999999997,3128.886,4178.062000000001,5487.143999999999,6009.924,8062.210000000001,9422.972000000002,6752.576000000001,6878.692000000001,9220.753999999999,10179.586000000001,14602.619999999999,16369.878
Scan_1,-152.89999999999998,-208.48000000000002,4619.56,5395.68,9872.48,6836.54,-12358.52,-16058.1,12859.220000000001,26563.82,21333.16,24144.56,6077.4,18240.72,9087.86,21640.84,19883.08,12909.5,13294.88,9884.74,11401.68,13877.0,9351.16,16309.640000000001,17764.26,25657.74,24643.66,21227.18,13827.640000000001,20791.56,24290.78,18045.66,15192.560000000001,10333.18,6375.380000000001,2758.32,-924.0400000000001,-3234.92,-6107.72,-6987.1,-9507.02,-10984.98,-10910.2,-11741.34,-12593.26,-14247.52,-14854.62,-14143.240000000002,-15381.420000000002,-14447.02,29998.94,30061.24,30277.88,30287.56,30723.34,30764.66,31229.62,31227.260000000002,29676.36,31460.58,31111.62,31457.6,31197.68,31679.42,31291.22,31380.26,31152.8,31489.0,32014.92,32006.44,32099.82,32205.84,32324.72,32443.82,32543.98,32532.52,32583.36,32579.28,32465.2,26073.260000000002,14407.56,10677.22,4664.06,2527.6600000000003,1506.1,1059.98,1958.02,2665.1000000000004,3581.52,6004.92,6760.18,7269.74,8585.22,9562.42,10099.38,9521.48,10553.44,12413.5,14734.2,17168.08
Scan_2,815.06,136.9999999999999,5357.64,6053.56,10591.48,7455.02,-11588.68,-15456.96,13414.06,26944.64,21537.4,24381.26,6224.5599999999995,18670.0,9371.4,21987.66,20169.06,13144.08,13760.96,10396.96,11815.1,14280.34,9627.5,16633.58,17973.84,25814.08,24703.239999999998,21279.94,13836.300000000001,20759.26,24250.079999999998,17989.899999999998,15113.380000000001,10228.18,6264.700000000001,2669.46,-976.78,-3195.6,-6104.72,-6950.66,-9474.92,-10947.28,-10850.880000000001,-11679.460000000001,-12568.86,-14230.76,-14870.12,-14179.840000000002,-15443.28,-14524.12,33784.74,33469.12,33105.18,32835.22,32630.52,32332.46,32157.62,31848.34,29941.26,31602.14,31289.28,31432.46,31153.46,31249.22,31127.72,31140.78,31072.04,31484.76,31740.88,31752.46,31950.7,32070.04,32225.08,32286.9,32335.98,32355.48,32384.54,32366.94,32254.88,25893.24,14232.08,10528.0,4546.700000000001,2471.08,1501.22,1075.44,1993.18,2664.54,3604.24,6005.9800000000005,6766.92,7281.22,8524.0,9497.94,10043.179999999998,9454.52,10502.320000000002,12351.04,14689.220000000001,17119.96
Scan_3,-804.84,-857.02,4859.9400000000005,6097.68,11064.32,8344.52,-10255.68,-13837.68,15385.06,29291.82,24328.98,27296.26,9441.24,21761.660000000003,12581.96,25042.12,23003.300000000003,15699.3,15674.04,11634.56,12628.1,14640.359999999999,9674.42,16383.42,17681.699999999997,25414.02,24406.42,20966.2,13605.04,20650.16,24225.36,18050.1,15292.68,10464.460000000001,6516.68,2984.0800000000004,-656.76,-2886.8199999999997,-5809.06,-6668.6,-9223.3,-10690.66,-10634.7,-11520.26,-12435.3,-14144.92,-14801.400000000001,-14157.44,-15431.740000000002,-14532.74,33326.6,33155.96,33254.56,33073.78,33007.7,32854.46,32712.5,32570.24,30750.06,32509.02,32339.36,32223.52,32188.98,32070.22,31783.82,31695.42,31636.06,31729.2,31767.8,31931.54,32111.56,32281.94,32503.38,32613.28,32791.68,32818.38,32867.18,32875.56,32794.200000000004,26386.18,14686.76,10988.1,4996.920000000001,2896.34,1881.06,1490.42,2369.6,3070.1800000000003,3967.66,6347.960000000001,7052.26,7497.46,8729.7,9697.04,10195.9,9597.6,10615.660000000002,12479.28,14806.94,17234.28
Scan_4,1096.08,1283.6000000000004,7215.24,8298.560000000001,13153.2,10026.86,-8778.439999999999,-12727.66,16078.42,29541.84,24064.06,26829.1,8375.44,20538.260000000002,11180.18,23534.02,21317.04,14231.56,14665.84,11072.16,12563.16,15003.699999999999,10432.6,17468.0,19007.68,26882.08,25944.579999999998,22485.16,15006.74,21950.14,25345.2,18984.579999999998,16079.1,11128.980000000001,7178.1,3460.7000000000003,-242.88000000000005,-2614.94,-5498.8,-6429.28,-9029.86,-10584.300000000001,-10578.76,-11490.18,-12392.619999999999,-14102.380000000001,-14797.5,-14161.52,-15463.02,-14574.66,34612.18,34584.82,33930.56,34201.54,33872.12,33798.62,33396.14,32995.0,31009.98,32628.92,32560.6,32115.62,31699.7,31567.1,31382.3,31312.6,31310.98,31535.0,31856.1,32140.5,32416.18,32716.76,32976.92,33103.04,33152.0,33079.96,32983.92,32954.7,32799.18,26320.68,14468.52,10626.76,4601.860000000001,2481.1000000000004,1518.94,1052.48,1931.18,2577.6800000000003,3533.84,5919.92,6647.2,7120.16,8357.12,9367.42,9890.099999999999,9309.94,10356.6,12216.800000000001,14579.18,17018.64
Scan_5,-2179.86,-2127.86,3601.0,4831.08,9781.46,6970.38,-11806.199999999999,-15627.6,13242.86,26592.260000000002,21509.94,24125.44,6075.4400000000005,18258.760000000002,9089.0,21556.12,19534.84,12842.0,13119.5,9586.68,11211.32,13634.699999999999,9161.96,16094.140000000001,17567.6,25373.54,24400.28,20919.92,13536.92,20434.239999999998,23992.12,17725.359999999997,14844.12,9932.460000000001,6178.860000000001,2562.0400000000004,-1008.46,-3238.42,-6058.68,-6892.04,-9416.94,-10811.18,-10799.820000000002,-11690.9,-12520.48,-14220.800000000001,-14835.960000000001,-14165.560000000001,-15431.7,-14533.76,33424.06,33038.64,33031.82,32785.92,32611.14,32454.8,32178.72,31902.7,29958.96,31709.84,30729.68,30905.88,30322.22,30605.54,30231.46,30346.08,30437.36,30657.1,31362.36,31718.94,31808.4,32099.22,32230.74,32415.08,32489.72,32603.22,32500.14,32537.32,32272.64,25897.7,14105.02,10384.64,4359.9400000000005,2305.92,1171.62,729.1,1623.2,2295.54,3224.2799999999997,5639.360000000001,6425.64,6892.900000000001,8162.46,9197.880000000001,9720.58,9177.32,10238.900000000001,12108.640000000001,14473.62,16929.3
Scan_6,-772.12,-851.14,4674.4400000000005,5775.120000000001,10530.0,7605.56,-11346.76,-15251.42,13605.06,27175.66,21803.2,24529.4,6298.4,18518.72,9429.8,22068.82,20255.24,13219.78,13635.18,10194.96,11613.4,14049.88,9451.66,16349.94,17789.699999999997,25571.0,24578.94,21065.14,13667.26,20589.899999999998,24113.84,17865.62,15038.800000000001,10203.76,6255.9400000000005,2698.9,-947.22,-3191.02,-6047.72,-6882.52,-9400.16,-10876.5,-10820.76,-11658.32,-12548.92,-14219.880000000001,-14851.660000000002,-14170.02,-15428.220000000001,-14527.62,35117.42,34564.5,34249.46,33818.200000000004,33433.84,33013.18,32606.54,32176.100000000002,30107.88,31533.86,31072.18,31204.28,30956.02,31318.2,30998.22,31042.3,31030.16,31474.3,31978.08,32051.5,32303.9,32402.56,32564.88,32678.56,32693.96,32761.22,32775.2,32803.14,32650.38,26274.440000000002,14555.779999999999,10823.62,4791.8,2637.46,1605.68,1159.1,2062.06,2735.2200000000003,3633.4,6019.92,6754.08,7248.66,8514.6,9478.380000000001,10015.82,9401.0,10429.140000000001,12271.0,14591.94,17006.920000000002
Scan_7,125.10000000000002,-232.14,5292.780000000001,6201.52,10893.32,7831.44,-11190.64,-15129.18,13723.380000000001,27215.58,21914.86,24637.06,6519.52,18698.940000000002,9539.3,22421.08,20180.760000000002,13470.8,13942.74,10338.76,11766.82,14170.0,9615.72,16544.46,18010.78,25785.92,24847.34,21325.899999999998,13947.960000000001,20886.16,24444.899999999998,18213.1,15416.960000000001,10587.04,6599.56,3096.28,-535.3000000000001,-2801.94,-5731.64,-6613.2,-9206.8,-10702.880000000001,-10689.000000000002,-11610.28,-12544.68,-14259.160000000002,-14930.560000000001,-14252.720000000001,-15531.240000000002,-14607.18,34253.82,33936.44,33627.98,33369.16,33093.4,32814.4,32610.84,32321.2,30339.8,31962.06,31479.88,31590.7,31132.72,31469.96,31105.32,30885.2,31139.12,31246.9,31644.7,31940.98,32202.3,32458.38,32631.44,32793.96,32883.82,32938.02,32974.02,32990.5,32894.06,26478.800000000003,14818.8,11098.2,5079.820000000001,2954.84,1907.36,1479.48,2326.32,2993.92,3880.08,6267.26,6955.78,7404.2,8640.44,9619.76,10135.699999999999,9561.64,10571.26,12424.54,14752.300000000001,17167.920000000002
Scan_8,313.22,-195.10000000000002,5162.320000000001,6455.4400000000005,11371.74,8509.3,-10267.18,-14054.12,14825.14,28341.02,22914.739999999998,25809.36,7551.4,19860.000000000004,10356.58,22742.28,20514.960000000003,13487.54,13981.34,10293.2,11655.4,14013.1,9447.86,16305.5,17856.6,25625.62,24751.28,21306.399999999998,13972.24,20964.82,24537.16,18305.02,15539.2,10683.460000000001,6733.860000000001,3191.78,-420.00000000000006,-2689.98,-5581.48,-6463.66,-9052.02,-10560.18,-10487.380000000001,-11388.68,-12328.38,-14047.000000000002,-14736.140000000001,-14090.460000000001,-15407.920000000002,-14520.560000000001,35576.12,35085.34,34577.2,34065.74,33520.06,33024.82,32521.44,32095.420000000002,29912.96,31456.68,31162.54,31047.96,30787.66,30947.48,30919.92,31068.62,31323.26,31697.82,32000.08,32360.5,32686.9,32942.56,33202.02,33263.58,33362.28,33326.86,33297.04,33264.74,33102.12,26608.640000000003,14854.779999999999,11056.56,4969.200000000001,2788.88,1683.4,1229.68,2060.9,2688.84,3542.74,5884.900000000001,6564.02,7018.2,8253.34,9253.44,9778.679999999998,9202.94,10246.640000000001,12116.58,14479.400000000001,16934.44
Scan_9,-3797.56,-3615.0,2666.1400000000003,3955.1600000000003,9426.72,6912.8,-11374.88,-14711.76,14714.6,28848.420000000002,24055.98,27260.26,9541.16,21934.52,12884.8,25425.0,23331.38,16124.64,16148.96,12136.06,13141.54,15187.88,10277.46,16998.3,18332.059999999998,26077.86,25074.98,21620.04,14247.480000000001,21208.94,24736.44,18487.78,15695.500000000002,10828.1,6819.820000000001,3332.32,-325.38000000000005,-2506.46,-5425.32,-6251.28,-8846.86,-10268.380000000001,-10222.04,-11131.880000000001,-12093.98,-13837.7,-14575.560000000001,-13944.04,-15275.500000000002,-14410.62,34024.34,33649.72,33637.7,33321.26,33516.58,33354.58,33219.0,33033.56,31206.04,32962.18,32791.22,32761.92,32694.74,32582.82,32258.66,32219.34,31897.4,32229.9,32253.52,32423.32,32502.02,32653.9,32734.44,32854.8,32897.4,32905.9,32857.52,32821.02,32633.600000000002,26172.940000000002,14449.76,10727.6,4737.68,2659.26,1650.1,1255.1399999999999,2161.12,2881.2000000000003,3763.46,6162.780000000001,6817.5,7311.5,8513.52,9477.6,9953.699999999999,9377.48,10375.160000000002,12269.5,14651.480000000001,17111.5
Scan_10,44.01999999999998,-340.03999999999996,4928.0,5799.700000000001,10605.02,7668.02,-11484.66,-15203.16,13662.24,27321.38,22027.54,24822.4,6796.28,19020.52,9774.24,22425.84,20638.64,13514.3,13875.46,10357.7,11779.4,14090.96,9517.04,16362.24,17836.84,25696.8,24850.44,21353.34,13984.0,20924.28,24551.0,18317.739999999998,15568.840000000002,10718.900000000001,6771.4400000000005,3205.4,-400.04,-2730.3599999999997,-5637.2,-6491.4,-8989.86,-10525.02,-10543.04,-11400.800000000001,-12288.6,-14010.84,-14673.560000000001,-14023.000000000002,-15314.400000000001,-14421.42,32308.0,31853.14,31694.440000000002,31557.04,31530.38,31348.68,31467.28,31302.600000000002,29509.5,31265.96,31027.1,31205.0,30882.5,31231.02,31147.68,31176.8,31151.58,31580.26,32182.2,32284.92,32481.16,32743.8,33053.2,33157.06,33215.44,33322.08,33290.24,33286.04,33109.9,26621.74,14886.16,11091.84,4995.240000000001,2803.6200000000003,1703.8,1227.02,2076.3,2725.1200000000003,3609.2799999999997,6007.92,6749.6,7216.820000000001,8475.66,9497.92,10036.859999999999,9461.14,10474.62,12354.800000000001,14694.92,17117.1
FinalAvg,-531.38,-700.618,4837.706,5886.35,10728.974,7816.044,-11045.163999999999,-14805.764,14151.004,27783.644,22548.986,25383.51,7290.084,19550.210000000003,10329.512,22884.378,20882.83,13864.35,14209.89,10589.578,11957.592,14294.792,9655.738,16544.922,17982.106,25789.866,24820.115999999998,21354.922,13963.158000000001,20915.946,24448.688,18198.485999999997,15378.114000000001,10510.852,6569.434,2995.9280000000003,-643.686,-2909.046,-5800.234,-6662.974,-9214.774,-10695.136,-10653.658000000001,-11531.210000000001,-12431.508,-14132.096000000001,-14792.708,-14128.784000000001,-15410.844000000001,-14509.970000000001,33642.622,33339.892,33138.678,32931.542,32793.908,32576.066,32409.97,32147.242000000002,30241.28,31909.124,31556.346,31594.494,31301.568,31472.097999999998,31224.632,31226.739999999998,31215.076,31512.424,31880.064,32061.11,32256.294,32457.5,32644.682,32761.008,32836.626,32864.364,32851.316,32847.924,32697.616,26272.762000000002,14546.521999999999,10800.254,4774.322,2652.616,1612.9279999999999,1175.7839999999999,2056.188,2729.7340000000004,3634.05,6026.092000000001,6749.318,7226.086,8475.606,9464.980000000001,9986.99,9406.506,10436.374000000002,12300.568000000001,14645.320000000002,17080.814
Scan_1,-10282.9,-15357.0,-15180.54,-17168.08,7138.4800000000005,16055.18,377.56,-9924.72,-14016.02,-7114.54,14067.720000000001,15721.880000000001,20818.9,22445.72,32399.64,27465.760000000002,24565.719999999998,28915.140000000003,32923.54,23110.64,19455.0,23882.059999999998,26293.66,25309.74,25978.22,21454.44,31558.38,24547.7,23411.56,14634.58,15613.78,9353.599999999999,6533.38,1257.1000000000001,-3806.68,-6310.8,-10828.86,-10434.48,-12773.960000000001,-14467.48,-17036.04,-16281.32,-12571.7,-15732.539999999999,-17153.52,-17173.820000000003,-15722.000000000002,-16056.060000000001,-17338.760000000002,-15833.28,32946.54,33270.34,32962.12,32523.26,31897.36,31933.54,31729.64,31611.28,31695.44,31362.92,30290.4,29256.72,31637.82,28266.420000000002,31350.579999999998,30362.6,31577.98,31584.78,29816.54,31791.52,31964.5,32141.64,32323.96,32427.64,32509.98,29298.600000000002,25317.739999999998,27414.52,32426.74,32347.86,19744.460000000003,13278.84,7035.1,4848.06,3897.4199999999996,4601.42,5386.54,7698.320000000001,9611.18,10283.76,9932.12,11941.18,14716.86,12391.48,10542.34,10830.4,13620.320000000002,12040.14,13313.0,15601.960000000001
Scan_2,-11697.06,-16795.14,-16592.82,-18778.32,5551.040000000001,14310.02,-1824.26,-12354.48,-16783.760000000002,-9985.460000000001,11105.6,12624.800000000001,17465.36,19112.94,29047.100000000002,24363.4,21467.019999999997,26298.24,30909.980000000003,21523.98,18276.640000000003,22981.82,25641.86,24810.64,25727.48,21161.66,31359.02,24274.820000000003,23192.14,14440.28,15547.580000000002,9392.599999999999,6526.92,1302.98,-3673.98,-6219.88,-10760.7,-10438.94,-12740.84,-14428.0,-17018.2,-16318.62,-12573.8,-15727.08,-17113.14,-17149.500000000004,-15683.980000000001,-16018.52,-17314.68,-15775.26,31826.260000000002,32162.76,31991.86,31661.84,31364.54,31361.38,31532.02,31705.62,31708.6,31353.42,29875.3,29268.68,31375.32,28424.9,31203.44,30460.64,31623.04,31994.04,30409.780000000002,32475.06,32687.02,32972.1,33173.64,33371.6,33542.88,30356.960000000003,26389.739999999998,28506.88,33494.16,33379.2,20747.140000000003,14186.08,7848.82,5499.44,4394.08,4970.94,5664.96,7810.120000000001,9641.84,10221.96,9840.36,11805.34,14504.6,12182.24,10316.980000000001,10617.880000000001,13408.08,11815.539999999999,13095.68,15383.060000000001
Scan_3,-10001.18,-15718.859999999999,-15622.640000000001,-17812.68,6390.040000000001,14964.34,-858.3,-11284.699999999999,-15777.880000000001,-9128.48,11720.640000000001,13345.720000000001,17988.760000000002,19472.76,29170.100000000002,24251.32,21346.699999999997,26100.920000000002,30696.7,21197.9,17966.960000000003,22651.76,25304.04,24421.94,25199.14,20731.44,30890.2,23940.52,22911.079999999998,14179.72,15279.2,9133.539999999999,6295.38,1132.98,-3777.92,-6338.9800000000005,-10868.24,-10569.92,-12887.420000000002,-14591.9,-17143.32,-16417.58,-12679.22,-15850.439999999999,-17243.0,-17274.18,-15818.220000000001,-16128.44,-17399.52,-15867.36,35404.36,35743.26,35102.68,34679.16,33967.78,33725.76,33299.16,32955.32,32544.06,31898.22,30327.0,29169.760000000002,31027.14,27987.04,30771.94,30050.54,30988.22,31305.84,29739.22,31822.98,31928.52,32123.62,32348.88,32522.1,32655.7,29496.0,25619.579999999998,27863.960000000003,32906.12,32796.76,20245.74,13750.980000000001,7452.86,5148.72,4118.0599999999995,4733.16,5522.780000000001,7753.9800000000005,9666.64,10349.8,10022.62,12047.800000000001,14776.320000000002,12472.12,10594.720000000001,10888.4,13652.34,12053.56,13307.980000000001,15561.980000000001
Scan_4,-11792.64,-16500.44,-15839.76,-17513.86,7239.02,16614.16,1289.3,-8830.88,-12904.32,-5979.56,15139.560000000001,16423.62,21516.02,22968.56,32797.96,27769.260000000002,24726.78,28985.56,32847.020000000004,22995.4,19341.38,23836.52,26240.22,25242.28,25933.62,21390.82,31494.54,24528.440000000002,23415.0,14719.26,15767.44,9545.88,6697.18,1493.46,-3523.84,-6069.66,-10598.36,-10179.119999999999,-12541.26,-14256.26,-16875.96,-16167.44,-12514.44,-15719.58,-17179.28,-17213.820000000003,-15791.7,-16128.160000000002,-17424.3,-15899.380000000001,33641.36,33794.96,33371.78,32992.86,32286.38,32338.3,32010.44,31564.08,31400.94,30878.12,29408.32,28340.48,30791.46,27604.82,30734.96,29903.379999999997,31155.08,31325.82,29639.02,31724.76,31975.0,32221.76,32426.0,32530.86,32609.2,29404.14,25430.28,27524.22,32557.88,32477.56,19886.24,13423.18,7211.22,4994.78,4021.2999999999997,4653.44,5440.76,7687.3,9593.22,10214.58,9866.420000000002,11834.640000000001,14582.880000000001,12264.78,10407.18,10694.76,13494.640000000001,11915.119999999999,13205.36,15498.5
Scan_5,-11481.46,-16333.359999999999,-15867.44,-17700.420000000002,6900.900000000001,16166.28,739.98,-9357.619999999999,-13452.16,-6356.76,14980.900000000001,16457.0,21392.82,22897.14,32685.08,27936.620000000003,24900.399999999998,29227.08,33079.86,23397.28,19742.9,24093.239999999998,26458.22,25441.28,26100.48,21580.66,31692.4,24732.760000000002,23656.36,14958.2,16039.54,9878.9,7061.780000000001,1914.7,-3018.3,-5525.200000000001,-10096.12,-9682.8,-12072.380000000001,-13745.12,-16394.260000000002,-15702.2,-12060.44,-15256.859999999999,-16740.86,-16811.86,-15425.000000000002,-15798.820000000002,-17120.54,-15635.04,32518.7,33054.12,32921.44,32698.3,32213.44,32372.0,31999.26,31644.44,31452.46,31031.28,29807.88,28565.5,30772.28,27359.28,30294.98,29603.78,30744.2,30927.98,29248.74,31463.06,31749.06,31988.46,32244.9,32429.78,32572.46,29444.88,25506.44,27670.4,32699.88,32715.78,20129.460000000003,13650.980000000001,7455.8,5256.9800000000005,4306.04,4866.62,5622.6,7787.660000000001,9656.48,10286.42,9916.640000000001,11852.560000000001,14522.02,12240.640000000001,10377.720000000001,10664.9,13468.0,11895.24,13198.34,15502.76
Scan_6,-8943.279999999999,-14052.52,-13866.900000000001,-15785.640000000001,8658.54,17665.920000000002,1863.56,-8492.619999999999,-12902.480000000001,-6018.360000000001,15282.900000000001,16637.420000000002,21410.16,22913.62,32618.7,27721.66,24764.94,29153.38,33082.9,23205.68,19563.24,23972.02,26259.68,25238.96,25881.16,21335.88,31389.640000000003,24427.24,23341.82,14638.2,15689.580000000002,9526.84,6689.14,1513.3600000000001,-3417.62,-5937.46,-10464.66,-10064.16,-12410.820000000002,-14095.08,-16709.08,-15985.04,-12321.78,-15545.24,-17023.16,-17081.600000000002,-15710.500000000002,-16072.02,-17388.120000000003,-15876.240000000002,33515.14,34138.92,33876.66,33701.88,32607.78,32618.4,31940.0,31629.4,31384.18,31036.02,30023.6,28866.940000000002,31108.8,27766.48,30730.98,29965.36,31271.22,31514.52,29799.2,31868.36,32160.02,32426.1,32616.14,32746.54,32896.58,29679.460000000003,25733.34,27822.18,32896.86,32874.26,20289.440000000002,13827.44,7635.52,5424.22,4470.719999999999,5120.52,5867.9800000000005,8080.34,9923.92,10511.460000000001,10122.34,12056.94,14729.320000000002,12362.2,10459.66,10730.800000000001,13499.060000000001,11918.779999999999,13209.86,15493.92
