Scan_Group,Point_0_Real,Point_1_Real,Point_2_Real,Point_3_Real,Point_4_Real,Point_5_Real,Point_6_Real,Point_7_Real,Point_8_Real,Point_9_Real,Point_10_Real,Point_11_Real,Point_12_Real,Point_13_Real,Point_14_Real,Point_15_Real,Point_16_Real,Point_17_Real,Point_18_Real,Point_19_Real,Point_20_Real,Point_21_Real,Point_22_Real,Point_23_Real,Point_24_Real,Point_25_Real,Point_26_Real,Point_27_Real,Point_28_Real,Point_29_Real,Point_30_Real,Point_31_Real,Point_32_Real,Point_33_Real,Point_34_Real,Point_35_Real,Point_36_Real,Point_37_Real,Point_38_Real,Point_39_Real,Point_40_Real,Point_41_Real,Point_42_Real,Point_43_Real,Point_44_Real,Point_45_Real,Point_46_Real,Point_47_Real,Point_48_Real,Point_49_Real,Point_0_Imag,Point_1_Imag,Point_2_Imag,Point_3_Imag,Point_4_Imag,Point_5_Imag,Point_6_Imag,Point_7_Imag,Point_8_Imag,Point_9_Imag,Point_10_Imag,Point_11_Imag,Point_12_Imag,Point_13_Imag,Point_14_Imag,Point_15_Imag,Point_16_Imag,Point_17_Imag,Point_18_Imag,Point_19_Imag,Point_20_Imag,Point_21_Imag,Point_22_Imag,Point_23_Imag,Point_24_Imag,Point_25_Imag,Point_26_Imag,Point_27_Imag,Point_28_Imag,Point_29_Imag,Point_30_Imag,Point_31_Imag,Point_32_Imag,Point_33_Imag,Point_34_Imag,Point_35_Imag,Point_36_Imag,Point_37_Imag,Point_38_Imag,Point_39_Imag,Point_40_Imag,Point_41_Imag,Point_42_Imag,Point_43_Imag,Point_44_Imag,Point_45_Imag,Point_46_Imag,Point_47_Imag,Point_48_Imag,Point_49_Imag
Scan_2,-4956.5,-17229.36,-9428.460000000001,-1708.6,2864.1800000000003,5185.26,-30153.960000000003,-12578.380000000001,-32578.2,-30973.500000000004,-21343.78,-18155.82,-25194.2,-30079.06,-16065.74,-14717.2,-16633.58,-10935.380000000001,-15493.960000000001,-19565.420000000002,-30534.22,-31436.82,-12308.1,-15114.0,-27742.100000000002,-32047.72,-27778.180000000004,-21677.28,-18160.800000000003,-15471.240000000002,-3395.38,-1073.18,4144.88,7920.620000000001,6058.64,8846.220000000001,7313.5599999999995,11284.26,7841.58,4952.5199999999995,2121.88,1108.18,-142.24,-3009.92,-7395.52,-9830.560000000001,-11933.0,-9903.74,-11007.76,-12165.02,-30947.24,-31114.9,-31291.66,-31574.34,-31575.64,-31941.8,-25762.24,-28934.46,-26275.140000000003,-32538.36,-32566.42,-32577.96,-32618.2,-32588.62,-32384.92,-31616.14,-32183.16,-32074.44,-32051.32,-32096.56,-32193.84,-32329.24,-32514.6,-32582.9,-30855.879999999997,-28675.620000000003,-32781.52,-32742.58,-32637.66,-32587.54,-32443.62,-32329.48,-32248.72,-30607.719999999998,-26923.22,-27072.62,-24544.64,-24708.120000000003,-22724.699999999997,-22922.02,-22411.06,-21683.92,-20766.600000000002,-19804.04,-17340.14,-16516.140000000003,-17969.72,-17541.78,-17917.04,-19743.48
Scan_3,-4887.84,-17325.760000000002,-9436.68,-1790.12,2886.7200000000003,5051.76,-30256.620000000003,-12721.42,-32763.320000000003,-31098.4,-21647.4,-18349.94,-25460.86,-30244.86,-16332.76,-14975.48,-16903.54,-11321.140000000001,-15843.6,-20002.3,-31042.56,-31923.420000000002,-12825.4,-15601.2,-28205.08,-32501.54,-28177.22,-22019.38,-18513.920000000002,-15754.820000000002,-3651.2400000000002,-1308.6599999999999,3956.4200000000005,7741.600000000001,5852.64,8679.7,7235.82,11249.019999999999,7753.2,4863.3,2031.1,955.7800000000001,-277.98,-3156.04,-7574.22,-9993.880000000001,-12087.66,-10051.42,-11159.160000000002,-12298.359999999999,-30829.3,-30697.08,-30387.42,-30527.8,-30302.26,-30658.64,-24507.16,-27714.68,-25150.88,-31480.76,-31707.46,-31772.96,-31905.6,-31961.22,-31982.42,-31354.420000000002,-32043.7,-32138.6,-32163.2,-32289.68,-32439.4,-32540.6,-32681.02,-32858.86,-31094.059999999998,-28945.320000000003,-33006.68,-33048.32,-32877.2,-32866.22,-32690.64,-32557.04,-32451.94,-30748.92,-27091.000000000004,-27185.04,-24629.26,-24756.14,-22773.48,-22962.32,-22444.48,-21701.76,-20782.36,-19817.78,-17345.42,-16533.18,-18002.9,-17551.02,-17911.78,-19739.58
Scan_4,-4602.4400000000005,-16996.52,-9131.98,-1430.82,3274.7200000000003,5649.719999999999,-29804.320000000003,-12279.3,-32284.120000000003,-30722.780000000002,-21100.12,-18016.64,-25089.08,-30063.52,-16169.1,-14853.94,-16789.46,-11204.800000000001,-15818.76,-19997.34,-30952.020000000004,-31891.68,-12737.26,-15481.08,-28082.04,-32353.84,-28065.7,-21900.12,-18433.38,-15695.400000000001,-3620.76,-1316.5,3928.9400000000005,7696.4400000000005,5872.7,8717.08,7279.78,11227.98,7779.52,4970.639999999999,2150.16,1060.16,-204.68000000000004,-3125.94,-7522.9800000000005,-9961.820000000002,-12048.38,-9991.02,-11091.58,-12216.74,-30845.0,-31121.86,-31092.08,-31522.74,-31419.74,-31753.08,-25670.7,-28881.02,-26243.54,-32601.88,-32707.18,-32739.76,-32736.76,-32808.48,-32653.44,-31736.760000000002,-32218.18,-32219.14,-32254.22,-32362.42,-32380.32,-32549.02,-32659.84,-32771.8,-30992.42,-28838.940000000002,-32936.04,-32988.02,-32835.6,-32798.38,-32721.52,-32630.74,-32537.34,-30855.0,-27111.2,-27218.559999999998,-24650.52,-24838.2,-22825.82,-23051.08,-22565.32,-21815.219999999998,-20890.2,-19891.98,-17400.76,-16557.06,-18014.14,-17564.399999999998,-17924.88,-19750.260000000002
Scan_5,-4656.98,-16833.66,-9120.720000000001,-1392.08,2978.1400000000003,5303.099999999999,-30225.84,-12757.1,-32816.0,-31263.940000000002,-21682.34,-18452.16,-25432.760000000002,-30235.08,-16263.14,-14882.300000000001,-16785.2,-11057.34,-15602.42,-19724.36,-30617.800000000003,-31503.06,-12368.800000000001,-15178.52,-27817.36,-32121.5,-27830.500000000004,-21692.82,-18157.600000000002,-15395.500000000002,-3297.32,-969.6800000000001,4305.72,8018.760000000001,6126.58,8931.140000000001,7446.16,11395.26,7834.56,4918.44,2038.16,984.2800000000001,-255.50000000000003,-3144.52,-7548.240000000001,-9968.68,-12054.539999999999,-9956.3,-11045.52,-12168.26,-32269.74,-32374.7,-32457.86,-32647.68,-32685.18,-32903.96,-26594.600000000002,-29499.100000000002,-26627.88,-32733.56,-32557.92,-32465.62,-32294.54,-32239.68,-32176.22,-31484.14,-32064.18,-31979.06,-31974.36,-32086.66,-32201.4,-32401.88,-32640.44,-32772.22,-31083.86,-28928.180000000004,-33052.48,-33061.16,-32980.0,-32950.46,-32854.84,-32714.8,-32625.4,-31020.3,-27317.760000000002,-27492.559999999998,-24922.18,-25119.18,-23116.5,-23305.58,-22765.82,-22004.94,-21047.340000000004,-20030.56,-17529.739999999998,-16681.9,-18120.64,-17656.7,-18000.72,-19832.68
Scan_6,-4319.120000000001,-16606.06,-8781.34,-919.86,3374.5,5839.0199999999995,-29598.100000000002,-11954.16,-31970.34,-30397.600000000002,-20746.48,-17693.06,-24718.2,-29736.78,-15828.18,-14576.42,-16597.02,-10998.92,-15585.240000000002,-19705.66,-30629.08,-31517.0,-12344.06,-15103.76,-27702.48,-31961.62,-27664.58,-21564.28,-17982.98,-15286.18,-3235.8,-953.62,4273.22,8011.460000000001,6119.96,8948.76,7455.259999999999,11423.519999999999,7953.46,5044.82,2198.7,1142.7,-110.56000000000003,-3013.14,-7417.18,-9863.52,-11975.56,-9914.6,-11010.02,-12154.859999999999,-32259.64,-32246.8,-31944.58,-31914.32,-31991.2,-32079.1,-25832.760000000002,-28995.18,-26268.620000000003,-32668.46,-32764.02,-32827.3,-32854.88,-32908.76,-32746.82,-32014.16,-32570.84,-32467.06,-32395.22,-32394.6,-32447.0,-32589.04,-32771.28,-32849.36,-31154.2,-28992.100000000002,-33168.62,-33182.16,-33115.54,-33055.3,-32957.48,-32798.7,-32690.66,-30986.559999999998,-27262.180000000004,-27379.28,-24787.62,-24956.760000000002,-22943.12,-23113.2,-22605.2,-21860.98,-20927.72,-19943.14,-17452.0,-16602.140000000003,-18050.9,-17584.48,-17940.16,-19761.56
Scan_7,-4178.5,-16905.32,-9590.24,-2311.5600000000004,1772.44,3866.7,-31539.4,-13996.08,-33898.700000000004,-32161.960000000003,-22473.2,-18842.1,-25908.760000000002,-30582.54,-16559.2,-15148.44,-17025.56,-11308.36,-15749.84,-19899.56,-30923.940000000002,-31827.22,-12713.58,-15527.52,-28186.02,-32513.64,-28231.480000000003,-22134.44,-18605.260000000002,-15859.980000000001,-3771.28,-1431.42,3866.84,7651.100000000001,5853.96,8735.48,7292.54,11272.96,7805.68,4903.54,2047.0,980.6800000000001,-269.90000000000003,-3194.9,-7624.920000000001,-10074.12,-12153.16,-10111.24,-11194.560000000001,-12301.24,-33446.78,-33088.98,-32676.48,-32192.0,-32026.54,-31944.02,-25103.96,-28005.32,-25174.56,-31303.14,-31304.98,-31258.04,-31449.26,-31596.24,-31600.16,-31023.96,-31686.78,-31705.48,-31702.28,-31869.86,-32027.24,-32218.02,-32460.02,-32646.46,-30954.32,-28839.300000000003,-32955.06,-32977.74,-32976.52,-32947.4,-32726.42,-32615.68,-32487.12,-30833.1,-27110.420000000002,-27200.86,-24672.579999999998,-24839.98,-22858.78,-23055.72,-22559.14,-21824.219999999998,-20894.06,-19902.9,-17395.62,-16541.54,-17965.5,-17476.28,-17819.5,-19615.3
Scan_8,-3466.7200000000003,-15997.8,-8190.84,-486.56,3814.6200000000003,5957.86,-29620.440000000002,-12260.28,-32385.820000000003,-30919.660000000003,-21479.68,-18256.78,-25362.820000000003,-30231.56,-16276.16,-14955.5,-16987.16,-11288.34,-15926.720000000001,-19920.4,-30893.22,-31775.280000000002,-12679.02,-15461.42,-28077.760000000002,-32368.1,-28096.500000000004,-21964.44,-18450.100000000002,-15692.1,-3583.9,-1262.92,4034.5200000000004,7784.380000000001,5872.82,8740.6,7257.66,11242.42,7736.6,4856.0,1974.84,953.2800000000001,-272.84000000000003,-3127.7599999999998,-7519.76,-9927.160000000002,-12006.939999999999,-9930.279999999999,-11024.400000000001,-12145.119999999999,-30562.56,-30870.54,-30958.48,-31343.54,-31559.42,-31846.3,-25707.0,-28857.62,-26113.760000000002,-32308.5,-32358.16,-32201.38,-32164.72,-32116.24,-31969.92,-31262.3,-32001.24,-31903.68,-31996.66,-31999.8,-32119.96,-32308.98,-32559.22,-32735.48,-31022.379999999997,-28899.980000000003,-32987.14,-33035.38,-32913.5,-32904.5,-32771.88,-32687.0,-32562.02,-30916.719999999998,-27289.120000000003,-27379.579999999998,-24834.28,-25007.280000000002,-23022.02,-23220.56,-22684.44,-21929.46,-20983.52,-19999.62,-17505.579999999998,-16676.460000000003,-18113.76,-17662.079999999998,-18004.56,-19823.940000000002
Scan_9,-5249.620000000001,-17502.2,-9750.04,-2050.3,2367.16,4710.139999999999,-30778.840000000004,-13267.28,-33299.9,-31757.920000000002,-22247.46,-19013.22,-26066.020000000004,-30879.38,-16871.8,-15480.26,-17405.88,-11635.78,-15989.18,-20086.260000000002,-31122.36,-31894.34,-12632.04,-15362.76,-27918.86,-32215.92,-27854.2,-21737.38,-18201.48,-15474.04,-3358.8,-1070.76,4208.780000000001,7919.580000000001,6007.4400000000005,8827.54,7335.54,11301.18,7754.8,4846.68,1940.46,884.38,-373.18,-3273.82,-7667.72,-10087.900000000001,-12171.019999999999,-10069.88,-11133.820000000002,-12233.939999999999,-32349.56,-32240.92,-32356.68,-32374.3,-32397.14,-32540.14,-26372.3,-29362.62,-26700.68,-32741.86,-32693.34,-32634.26,-32485.52,-32572.32,-32295.72,-31626.24,-32318.46,-32148.32,-31990.22,-32145.42,-32406.18,-32529.62,-32711.0,-32911.2,-31217.739999999998,-29109.780000000002,-33246.78,-33304.22,-33233.34,-33174.02,-33092.64,-32947.14,-32864.02,-31180.44,-27473.58,-27614.38,-25043.44,-25240.7,-23229.78,-23430.46,-22885.28,-22113.52,-21126.7,-20104.079999999998,-17584.399999999998,-16713.420000000002,-18127.14,-17634.92,-17976.46,-19776.260000000002
Scan_10,-1772.8400000000001,-14195.7,-6936.6,814.48,4865.360000000001,7055.48,-28582.660000000003,-11249.0,-31390.4,-30015.940000000002,-20443.08,-17508.76,-24572.280000000002,-29625.82,-15716.6,-14461.42,-16499.54,-10985.1,-15571.68,-19708.7,-30691.300000000003,-31584.74,-12402.64,-15194.28,-27746.32,-31996.3,-27677.980000000003,-21512.56,-18012.16,-15320.460000000001,-3224.98,-978.3599999999999,4227.160000000001,7877.9400000000005,5942.5,8717.86,7265.139999999999,11215.539999999999,7721.44,4821.599999999999,2025.26,938.52,-222.88000000000002,-3089.06,-7485.64,-9910.400000000001,-12008.5,-9954.24,-11064.54,-12205.699999999999,-31819.98,-32040.84,-32370.6,-32531.7,-32898.98,-33087.34,-26586.760000000002,-29781.38,-26841.300000000003,-33157.86,-33141.36,-33163.0,-33062.78,-33022.9,-32859.24,-32077.4,-32585.74,-32543.7,-32340.36,-32301.96,-32335.38,-32424.72,-32577.12,-32631.2,-30928.62,-28804.88,-33001.82,-33035.84,-33006.44,-32960.98,-32942.9,-32844.08,-32794.92,-31117.86,-27369.660000000003,-27462.899999999998,-24828.84,-24947.940000000002,-22895.02,-23050.96,-22501.34,-21732.719999999998,-20811.920000000002,-19838.16,-17356.68,-16535.88,-18014.16,-17568.6,-17929.48,-19767.16
FinalAvg,-4073.704,-16470.22,-8831.696,-1155.452,3202.3160000000003,5469.0419999999995,-30007.924000000003,-12508.374,-32550.406000000003,-30992.526,-21412.632,-18214.176,-25263.324,-30146.608,-16190.178,-14854.908,-16811.856,-11162.494,-15705.262,-19822.69,-30797.814000000002,-31682.212,-12533.97,-15313.862,-27922.958000000002,-32217.614,-27922.288,-21794.442,-18279.374,-15551.138,-3461.5080000000003,-1153.5059999999999,4103.542,7846.3820000000005,5970.226,8795.628,7323.951999999999,11296.562,7807.43,4921.536,2070.616,1012.7840000000001,-223.23000000000002,-3114.608,-7517.706,-9948.304,-12042.14,-9979.966,-11077.218,-12206.588,-31939.63,-31972.378,-31930.296,-32019.066,-32029.58,-32203.666,-25892.568,-28974.628,-26221.814000000002,-32451.896,-32471.854,-32454.988,-32444.528,-32470.524,-32343.134,-31618.530000000002,-32232.1,-32180.676,-32144.446,-32217.15,-32326.014,-32472.142,-32653.254,-32784.294,-31067.219999999998,-28923.894000000004,-33042.924,-33068.828,-32974.124,-32933.928,-32817.996,-32697.822,-32594.704,-30921.879999999997,-27215.854000000003,-27333.951999999997,-24765.203999999998,-24931.658,-22927.172,-23120.21,-22599.566,-21849.708,-20917.842,-19928.428,-17437.73,-16599.592,-18047.329999999998,-17587.26,-17941.13,-19761.248
Scan_1,-6957.22,-11023.98,-1909.9,8322.8,10933.920000000002,12276.36,-28315.54,-10589.32,-30335.54,-26807.06,-18005.62,-12285.26,-17881.02,-26862.22,-13078.58,-15771.66,-9352.72,-9141.82,-19462.16,-19883.58,-26707.32,-23469.02,-11586.060000000001,-12033.98,-30724.760000000002,-30545.36,-22767.58,-13576.54,-11673.04,-10231.82,1773.4599999999998,3056.16,9668.960000000001,8904.68,5760.06,10566.94,9329.74,11869.4,7533.76,4226.08,4648.96,872.44,-3768.6400000000003,-5028.06,-7279.04,-7961.72,-13325.859999999999,-10485.44,-13106.28,-11069.78,-33162.12,-32965.84,-32523.02,-32397.94,-32003.92,-32004.2,-31169.52,-30560.5,-32037.0,-32088.84,-32156.72,-32221.46,-32184.42,-32176.04,-32117.24,-29645.320000000003,-32022.98,-31945.66,-31948.78,-32043.96,-32196.34,-32413.06,-32680.5,-32888.9,-30504.800000000003,-33287.12,-33345.06,-33417.78,-33355.84,-33351.84,-33224.1,-33115.14,-32933.2,-31137.8,-27869.000000000004,-27149.440000000002,-24312.38,-25116.06,-23465.64,-23718.66,-22746.88,-22344.18,-20922.1,-19871.8,-18032.16,-18134.0,-17569.140000000003,-17720.44,-16889.54,-20642.86
Scan_2,-6397.58,-10677.42,-1821.42,8585.3,11036.86,12382.42,-28374.579999999998,-10726.18,-30608.079999999998,-27164.94,-18410.14,-12564.88,-18092.32,-27012.08,-13063.84,-15690.66,-9132.36,-8932.22,-19243.58,-19708.64,-26541.96,-23343.320000000003,-11556.980000000001,-12002.46,-30588.84,-30559.14,-22865.440000000002,-13594.02,-11797.98,-10246.22,1805.48,3025.46,9679.4,8893.64,5741.9800000000005,10479.96,9198.36,11716.960000000001,7349.68,4003.7799999999997,4435.76,656.46,-3967.38,-5189.400000000001,-7465.52,-8135.16,-13501.019999999999,-10565.18,-13151.240000000002,-11128.800000000001,-35122.1,-34388.7,-33741.68,-33680.92,-33135.98,-33176.6,-32275.0,-31417.7,-32784.06,-32676.58,-32672.8,-32483.46,-32388.12,-32435.28,-32282.16,-29857.04,-32184.72,-32207.22,-32253.24,-32415.94,-32633.76,-32898.02,-33148.74,-33332.2,-30854.180000000004,-33658.08,-33639.02,-33715.44,-33559.28,-33557.24,-33453.72,-33267.26,-33142.46,-31393.48,-28193.300000000003,-27384.960000000003,-24566.64,-25391.9,-23727.18,-23967.82,-22987.22,-22566.98,-21113.62,-20048.5,-18208.22,-18310.280000000002,-17743.38,-17895.98,-17079.64,-20814.120000000003
Scan_3,-6089.139999999999,-10182.900000000001,-1284.7,8896.82,11283.160000000002,12377.619999999999,-28562.54,-11033.42,-31059.3,-27685.12,-19052.74,-13128.36,-18667.74,-27540.5,-13487.32,-16075.8,-9572.42,-9238.64,-19608.14,-19995.18,-26987.48,-23729.34,-11838.36,-12251.88,-30903.320000000003,-30719.600000000002,-22960.82,-13786.18,-11905.2,-10462.9,1590.7199999999998,2866.96,9502.54,8758.82,5654.200000000001,10439.5,9233.42,11731.62,7442.56,4111.44,4533.82,771.1600000000001,-3847.1400000000003,-5088.660000000001,-7319.86,-7975.98,-13320.48,-10461.34,-13038.240000000002,-11004.72,-32570.78,-32422.1,-32388.4,-32562.62,-32346.0,-32483.0,-31747.08,-30936.34,-32353.78,-32092.9,-31962.64,-31788.36,-31578.94,-31673.92,-31417.8,-29073.320000000003,-31485.32,-31449.46,-31548.5,-31691.52,-31919.14,-32107.14,-32365.04,-32536.46,-30086.4,-32890.82,-32938.62,-33027.22,-32935.14,-32957.8,-32909.32,-32743.48,-32675.98,-30926.02,-27672.980000000003,-26923.58,-24122.26,-24957.280000000002,-23325.86,-23608.12,-22666.64,-22288.100000000002,-20872.52,-19852.0,-18022.48,-18163.36,-17634.100000000002,-17804.76,-17002.42,-20771.74
Scan_4,-4538.16,-8961.32,-353.15999999999997,9657.12,11886.920000000002,12938.2,-28060.26,-10629.58,-30650.1,-27399.36,-18717.74,-12932.96,-18554.6,-27368.5,-13502.22,-16099.36,-9590.92,-9360.5,-19584.100000000002,-20044.280000000002,-26884.94,-23743.72,-11865.76,-12321.38,-30960.100000000002,-30799.24,-23058.84,-13803.6,-11926.62,-10471.78,1614.1999999999998,2929.88,9591.86,8844.14,5737.160000000001,10478.86,9247.06,11749.460000000001,7409.820000000001,4081.74,4518.86,751.0,-3878.2200000000003,-5120.040000000001,-7356.08,-8007.0,-13337.66,-10486.18,-13075.380000000001,-11020.62,-32535.2,-32370.74,-32128.54,-32209.7,-31994.88,-31984.7,-31173.28,-30499.579999999998,-31917.3,-31880.62,-31836.88,-31796.48,-31809.16,-31735.98,-31717.98,-29308.88,-31660.62,-31652.72,-31624.1,-31812.66,-32004.16,-32277.82,-32548.74,-32751.84,-30332.600000000002,-33147.76,-33149.72,-33290.62,-33178.34,-33126.14,-33026.3,-32921.72,-32799.9,-31113.42,-27814.140000000003,-27104.940000000002,-24266.3,-25072.780000000002,-23404.920000000002,-23650.2,-22674.34,-22265.280000000002,-20831.48,-19766.94,-17934.600000000002,-18031.54,-17468.340000000004,-17621.94,-16809.36,-20565.420000000002
Scan_5,-7822.2,-12040.5,-2779.94,7389.5,9792.84,11526.1,-29241.64,-11372.939999999999,-31105.399999999998,-27432.36,-18376.04,-12488.46,-17995.72,-26757.44,-12808.44,-15560.02,-9079.98,-8903.04,-19285.22,-19757.82,-26646.66,-23541.54,-11762.02,-12255.3,-30922.320000000003,-30756.04,-22980.32,-13807.300000000001,-11859.800000000001,-10402.58,1689.2399999999998,3021.52,9678.42,8971.98,5918.0,10602.64,9365.72,11854.92,7518.46,4120.44,4543.78,753.6800000000001,-3878.1400000000003,-5131.9800000000005,-7385.7,-8049.0599999999995,-13394.099999999999,-10531.14,-13125.2,-11064.78,-31363.26,-31299.7,-30942.22,-30894.26,-30890.38,-30559.44,-30015.98,-29365.48,-30940.3,-30974.4,-31077.22,-31222.58,-31393.18,-31454.74,-31540.5,-29324.300000000003,-31727.32,-31740.4,-31793.66,-31924.58,-32094.72,-32289.74,-32519.82,-32663.06,-30169.420000000002,-32920.4,-32914.62,-32936.12,-32905.72,-32742.54,-32678.16,-32555.52,-32462.74,-30762.72,-27502.460000000003,-26848.66,-24068.219999999998,-24892.480000000003,-23279.260000000002,-23558.12,-22614.72,-22227.420000000002,-20812.879999999997,-19783.379999999997,-17954.3,-18078.86,-17527.960000000003,-17694.539999999997,-16884.78,-20655.04
Scan_6,-5486.58,-9854.800000000001,-922.22,9389.68,11808.740000000002,13074.38,-27770.42,-10101.4,-29955.76,-26613.24,-17898.7,-12107.98,-17675.7,-26630.32,-12788.58,-15399.82,-8918.5,-8789.36,-19160.0,-19639.280000000002,-26513.64,-23323.58,-11488.7,-11970.74,-30593.000000000004,-30369.98,-22600.640000000003,-13435.5,-11487.220000000001,-10040.78,2051.48,3300.52,9919.58,9156.52,5999.780000000001,10754.0,9465.6,11974.32,7604.5,4265.099999999999,4690.4800000000005,905.52,-3726.1200000000003,-4984.320000000001,-7226.28,-7893.0599999999995,-13259.48,-10397.62,-12984.720000000001,-10938.0,-31699.44,-31968.94,-31767.66,-31895.04,-31878.14,-32020.38,-31382.02,-30780.5,-32255.94,-32301.28,-32389.46,-32323.16,-32299.04,-32251.06,-32219.36,-29707.260000000002,-32005.96,-31993.04,-31987.0,-32082.34,-32246.84,-32436.54,-32676.74,-32777.88,-30310.420000000002,-33052.64,-33160.84,-33226.04,-33190.28,-33183.42,-33138.24,-33028.04,-32911.0,-31227.38,-28007.140000000003,-27294.98,-24463.8,-25287.86,-23593.260000000002,-23847.22,-22856.22,-22419.64,-20971.84,-19899.18,-18042.46,-18155.88,-17592.86,-17741.44,-16935.559999999998,-20700.68
Scan_7,-7793.5,-11763.18,-2488.06,7773.98,10561.52,11980.1,-28431.96,-10596.02,-30245.6,-26706.3,-17666.52,-11724.6,-17252.48,-26167.1,-12290.2,-14917.82,-8448.52,-8411.68,-18814.32,-19332.02,-26269.48,-23118.160000000003,-11286.78,-11780.7,-30428.56,-30256.84,-22516.04,-13335.98,-11450.92,-10041.06,1966.2399999999998,3236.44,9850.2,9063.6,5934.820000000001,10693.58,9386.6,11868.460000000001,7487.360000000001,4162.16,4589.44,772.52,-3860.6000000000004,-5107.26,-7356.68,-8007.64,-13319.96,-10473.26,-13041.18,-10981.04,-32858.12,-32998.7,-32232.72,-32595.0,-31884.64,-32010.54,-31071.4,-30463.38,-31928.32,-32008.84,-32100.46,-32082.82,-32140.24,-32097.94,-32098.12,-29676.140000000003,-31972.76,-31947.68,-31888.36,-31953.1,-32076.04,-32205.14,-32371.06,-32519.06,-30091.4,-32814.88,-32933.6,-32943.6,-32934.7,-32923.48,-32824.18,-32737.46,-32636.16,-30964.22,-27674.120000000003,-26961.0,-24167.2,-24987.440000000002,-23329.96,-23577.44,-22617.72,-22196.08,-20767.719999999998,-19714.36,-17857.08,-17972.260000000002,-17401.22,-17558.34,-16752.6,-20512.84
Scan_8,-5866.82,-10207.740000000002,-1408.76,8698.98,11100.980000000001,12394.9,-28389.04,-10623.119999999999,-30396.34,-26891.260000000002,-18052.44,-12132.48,-17692.14,-26533.12,-12678.24,-15363.4,-8852.3,-8756.960000000001,-19075.14,-19639.24,-26531.239999999998,-23280.600000000002,-11388.74,-11913.38,-30507.74,-30296.66,-22540.58,-13355.4,-11435.7,-10038.800000000001,1978.3799999999999,3250.5,9849.56,9075.54,5933.9800000000005,10684.02,9436.84,11954.460000000001,7638.76,4308.7,4756.4,962.4000000000001,-3683.7200000000003,-4952.320000000001,-7210.82,-7901.84,-13280.18,-10405.16,-13010.34,-10973.460000000001,-33615.66,-33181.04,-32574.12,-32487.7,-32138.52,-31883.8,-31018.1,-30244.4,-31651.74,-31664.46,-31775.5,-31757.2,-31857.3,-31842.26,-31839.8,-29454.100000000002,-31750.58,-31735.22,-31708.8,-31801.94,-31927.3,-32096.34,-32384.9,-32371.92,-29982.72,-32788.52,-32915.9,-32904.04,-32893.34,-32865.52,-32803.9,-32696.84,-32598.26,-30902.82,-27650.960000000003,-26950.440000000002,-24141.98,-24973.420000000002,-23337.8,-23620.3,-22696.48,-22314.02,-20935.68,-19876.82,-18020.94,-18152.780000000002,-17579.760000000002,-17716.539999999997,-16902.98,-20659.52
Scan_9,-5194.96,-9340.16,-621.6800000000001,9665.82,11934.580000000002,13039.26,-28003.42,-10509.98,-30560.1,-27215.08,-18603.5,-12882.279999999999,-18487.64,-27439.06,-13550.58,-16225.82,-9665.98,-9445.3,-19722.56,-20121.68,-26910.36,-23675.160000000003,-11817.26,-12183.16,-30804.320000000003,-30603.260000000002,-22829.52,-13569.34,-11693.18,-10267.86,1729.1999999999998,3039.04,9677.44,8922.0,5788.700000000001,10532.92,9274.4,11804.9,7455.16,4128.66,4567.42,783.94,-3833.6600000000003,-5072.9800000000005,-7302.1,-7936.46,-13247.96,-10383.16,-12939.92,-10873.76,-32707.9,-32846.06,-32868.0,-33109.46,-33138.18,-33215.8,-32421.0,-31826.739999999998,-33246.84,-33210.64,-33046.14,-33058.9,-32974.26,-32799.26,-32698.98,-30176.52,-32422.16,-32361.54,-32349.2,-32411.92,-32505.6,-32711.04,-32902.3,-33061.0,-30586.9,-33341.14,-33339.76,-33407.2,-33302.3,-33236.16,-33034.32,-32933.42,-32808.18,-31116.92,-27819.260000000002,-27089.82,-24267.82,-25046.06,-23389.2,-23632.18,-22657.8,-22245.18,-20804.64,-19746.16,-17903.38,-18003.780000000002,-17445.24,-17587.32,-16797.94,-20568.260000000002
Scan_10,-7762.38,-11939.740000000002,-2711.32,7414.200000000001,10127.560000000001,11282.46,-29303.44,-11580.199999999999,-31215.8,-27561.84,-18663.6,-12602.02,-18073.28,-26800.2,-12862.88,-15465.76,-8907.06,-8730.24,-19132.100000000002,-19555.280000000002,-26494.38,-23361.320000000003,-11520.720000000001,-12050.46,-30708.620000000003,-30516.9,-22737.480000000003,-13537.140000000001,-11580.16,-10122.1,1958.58,3254.98,9895.08,9159.220000000001,6014.9400000000005,10723.460000000001,9446.199999999999,11911.02,7539.820000000001,4154.12,4569.46,771.58,-3884.82,-5141.8,-7395.12,-8066.2,-13395.68,-10561.18,-13133.960000000001,-11066.56,-32483.8,-32448.02,-31609.32,-31726.7,-31143.74,-31511.94,-30682.12,-30066.32,-31437.08,-31375.44,-31496.78,-31461.36,-31572.04,-31556.74,-31640.62,-29310.160000000003,-31660.94,-31669.38,-31715.56,-31840.5,-32025.28,-32203.16,-32469.62,-32533.64,-30019.420000000002,-32760.2,-32809.86,-32827.56,-32772.0,-32749.36,-32662.86,-32586.58,-32479.48,-30802.76,-27553.660000000003,-26891.0,-24068.02,-24905.480000000003,-23262.68,-23518.38,-22566.44,-22168.9,-20741.6,-19696.719999999998,-17865.24,-17987.100000000002,-17418.000000000004,-17575.76,-16787.48,-20559.68
